Time,Target Position,Measured Position,Torque,Current,Rotation raw,Pinion Target,Pinion Position,Pinion Current,Torque demand,Previous Pos,Moved,Motion Direction,i,j,Percent Output,PosControl, Stator Current,System Clock,
1.20899,-61.0282,4,0.00656965,0.36,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0127077,1,0.36,Wed Jan 18 12:45:13 2023,0,
1.21905,-63.5007,3,0.00656965,0.36,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0156403,1,0.36,Wed Jan 18 12:45:13 2023,0,
1.22911,-65.9113,3,0.00656965,0.36,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0117302,1,0.36,Wed Jan 18 12:45:13 2023,0,
1.23917,-68.2545,-4,0.00656965,0.36,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0136852,1,0.36,Wed Jan 18 12:45:13 2023,0,
1.24923,-70.5299,-4,0.00656965,0.36,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0136852,1,0.36,Wed Jan 18 12:45:13 2023,0,
1.2593,-72.7361,-10,0.0129568,0.71,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0136852,1,0.71,Wed Jan 18 12:45:13 2023,0,
1.26936,-74.8686,-12,0.0129568,0.71,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0146628,1,0.71,Wed Jan 18 12:45:13 2023,0,
1.27942,-76.926,-16,0.0129568,0.71,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0156403,1,0.71,Wed Jan 18 12:45:13 2023,0,
1.28948,-78.907,-20,0.0129568,0.71,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0136852,1,0.71,Wed Jan 18 12:45:13 2023,0,
1.29955,-80.8101,-21,0.0226288,1.24,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,-0.0136852,1,1.24,Wed Jan 18 12:45:13 2023,0,
